drug_name,reaction_pt,a,drug_total,reaction_total,PRR,ROR,ROR_CI_low,ROR_CI_high,chi2,is_signal,is_known_literature_signal
Quetiapine,Hypothyroidism,18,1010,471,0.7470985509146941,0.7425096133304849,0.46158201898415363,1.1944150838057523,1.5178348905983947,False,False
Warfarin,Renal impairment,18,969,492,0.7458165144805424,0.7410054705905842,0.4607482531002948,1.191733454767214,1.5401593565217968,False,False
Isotretinoin,Renal impairment,18,969,492,0.7458165144805424,0.7410054705905842,0.4607482531002948,1.191733454767214,1.5401593565217968,False,False
Isotretinoin,Pruritus,18,969,493,0.744246374450057,0.7394056118213514,0.459761729723141,1.189139120218055,1.562735857812057,False,False
Enalapril,Hypothyroidism,18,1016,471,0.7424518954998175,0.7378067393064274,0.45866967123087127,1.186820970972767,1.5839744999718668,False,False
Metformin,Hyperkalaemia,17,991,458,0.7394280954897936,0.7348801259038865,0.45078756888358906,1.1980117392899399,1.5383042712263166,False,False
Glipizide,Gastrointestinal haemorrhage,39,1038,1003,0.7390509198186747,0.7288637184902745,0.5258795166220777,1.0101977797953414,3.6359915034617942,False,False
Levofloxacin,Haemorrhage,26,1046,664,0.7384513027685705,0.7317843751920831,0.4919154621310938,1.0886187017893663,2.3937156924215195,False,False
Simvastatin,Myalgia,19,1003,507,0.7374250200219015,0.732354974676796,0.4610363107543172,1.1633439632039397,1.7543069742653143,False,False
Ibuprofen,Haemorrhage,26,1049,664,0.7362228843113757,0.7295188715959269,0.4903993570357181,1.0852334457196933,2.4420481521984714,False,False
Simvastatin,Dry skin,25,1003,669,0.7352554138825759,0.7284879142374474,0.48603966420489875,1.0918751704311578,2.373511704253247,False,False
Atorvastatin,Headache,19,1017,502,0.7342608369926569,0.7292016745706734,0.4590379228023692,1.158368526396464,1.8034234175745956,False,False
Enalapril,Depression,26,1016,688,0.7338535100030925,0.7268638042051939,0.48867191631351564,1.0811568502837534,2.500793041407723,False,False
Clozapine,Haemorrhage,25,1015,664,0.7317853481039494,0.7250122508338471,0.4837212489837631,1.0866646130668642,2.446343473559934,False,False
Levofloxacin,Diarrhoea,18,1046,465,0.729682908362955,0.7249497297156138,0.45067606325117326,1.166141611390259,1.7740117584649686,False,False
Sertraline,Depression,24,945,688,0.7288200420730542,0.7217534633648601,0.4777518962608902,1.0903736143303608,2.420407538216785,False,False
Ibuprofen,Renal impairment,19,1049,492,0.7256865997416245,0.720626449639771,0.45361583530569083,1.1448067715062558,1.941832792886898,False,False
Levofloxacin,Agranulocytosis,30,1046,781,0.7238532180165134,0.7156992776036152,0.4941839533798896,1.0365076657367265,3.1625604139155583,False,False
Simvastatin,Lactic acidosis,24,1003,653,0.7226777537023271,0.7158792512394627,0.4738204592193217,1.0815976650724488,2.543254388297389,False,False
Lisinopril,Dyspepsia,18,1012,486,0.7216479173000913,0.7166073363256462,0.4456108142174287,1.1524093628149044,1.9073455114484357,False,False
Amoxicillin,International normalised ratio increased,24,984,667,0.721313962750825,0.7143468118195957,0.47283790356502664,1.079209944273521,2.5771114871989464,False,False
Ciprofloxacin,Photosensitivity reaction,19,1025,507,0.7207616953218712,0.7154878108398788,0.45045943020792617,1.1364459774416207,2.0299019634431894,False,False
Lisinopril,Rash,19,1012,514,0.7201900427196869,0.7148361764675965,0.4500790346652431,1.1353356184805945,2.0416542455070728,False,False
Apixaban,Cough,26,1002,711,0.7196526654719757,0.712184396314467,0.4788868080036766,1.0591367435410912,2.8365113494593848,False,False
Ibuprofen,Lactic acidosis,25,1049,653,0.719179017930331,0.7123230369227707,0.4752687942978629,1.0676150317853101,2.725366632341817,False,False
Enalapril,Rash,19,1016,514,0.7172035313767599,0.7118142305704994,0.448183837290446,1.1305171152665148,2.0941535531136717,False,False
Metformin,International normalised ratio increased,24,991,667,0.7159552614274974,0.708905547129938,0.46925266795073645,1.07095198189551,2.697209860774904,False,False
Clozapine,Weight increased,26,1015,708,0.7130722447741357,0.7055291490856904,0.4744277997679179,1.0492036521744295,2.9977043360688596,False,False
Isotretinoin,Dyspepsia,17,969,486,0.711891669472188,0.7067468778556198,0.4337205139663155,1.1516428973831268,1.9605002895106565,False,False
Warfarin,Dyspepsia,17,969,486,0.711891669472188,0.7067468778556198,0.4337205139663155,1.1516428973831268,1.9605002895106565,False,False
Clozapine,Diarrhoea,17,1015,465,0.7097664496833216,0.7048225916117951,0.432451828329947,1.14874039858919,1.9900790363399279,False,False
Quetiapine,Anaphylactic reaction,17,1010,468,0.7087220917213674,0.7037354608646333,0.43180146156459265,1.1469243227753063,2.008177117603235,False,False
Naproxen,Insomnia,18,988,508,0.7068825910931174,0.7014432989690722,0.43630665413794234,1.1276992844419416,2.1652817006091745,False,False
Enalapril,Pneumonia,18,1016,496,0.7036207294171911,0.6982752115108879,0.43429678542839345,1.1227075294366147,2.220659932218121,False,False
Isotretinoin,Dizziness,16,969,463,0.7029918525752464,0.6980053569206861,0.42212579626699265,1.1541855119932434,1.9842896539896024,False,False
Metformin,Weight increased,25,991,708,0.7021096161204871,0.6944002376556964,0.4634636909591877,1.0404087730332021,3.160008451010153,False,False
Ibuprofen,Dry skin,25,1049,669,0.7013112162426208,0.6940190096079193,0.46314305236745856,1.039986205633514,3.1673968266877512,False,False
Warfarin,Pneumonia,17,969,496,0.6970296304435409,0.69161944527289,0.4245113182335698,1.1267955329671437,2.2169614370770314,False,False
Ibuprofen,Hyperkalaemia,17,1049,458,0.6964131696529898,0.6914122238042504,0.42421957974726293,1.1268948583437544,2.2170827346546957,False,False
Levothyroxine,Angioedema,31,912,964,0.6954175363381659,0.6847001057212342,0.47571618566448876,0.9854914524714379,4.205181600820307,False,False
Metformin,Gastrointestinal haemorrhage,35,991,1003,0.6935508418743901,0.6823314689304609,0.4839892012797782,0.9619558293071632,4.815329427474573,False,False
Omeprazole,Tendon rupture,37,1005,1050,0.6903439367820327,0.6785079095722549,0.4856696872091864,0.9479137683011717,5.232826230776365,False,False
Ibuprofen,Weight increased,26,1049,708,0.6887246337106419,0.6808134318303649,0.45788216250101565,1.012284310069866,3.6527596461537253,False,False
Isotretinoin,Headache,17,969,502,0.6884065834689818,0.6828424153166421,0.41916661299978547,1.1123828799687923,2.376065474166082,False,False
Metformin,Haemorrhage,23,991,664,0.6882645840646945,0.6808576475290417,0.4469315953171233,1.0372216711818139,3.242634591952657,False,False
Isotretinoin,Cough,24,969,711,0.6861077687797712,0.6781359025900511,0.4490428255078873,1.0241078940777906,3.4529274863826336,False,False
Ibuprofen,Cough,26,1049,711,0.6857083214462157,0.6777204586481723,0.45581613258304654,1.0076541553443303,3.7414586192959494,False,False
Naproxen,Hepatotoxicity,15,988,437,0.6839898689487116,0.6791181814196577,0.4041521720721644,1.1411580493804498,2.1620670425140744,False,False
Atorvastatin,Lactic acidosis,23,1017,653,0.6814455838054657,0.6740746063683689,0.44247851228387003,1.0268895829661628,3.41591965493646,False,False
Lisinopril,Nausea,17,1012,488,0.6772152429864975,0.6717003275400356,0.412301054565827,1.0943006936824524,2.5874831210335296,False,False
Lisinopril,Dizziness,16,1012,463,0.6716007463016509,0.6663252562824002,0.40303648236732026,1.101610813373372,2.5392869858020455,False,False
Lisinopril,Renal impairment,17,1012,492,0.6715123777824007,0.6659000264480296,0.4087694766593785,1.084774843873639,2.7038255877234416,False,False
Lisinopril,Pruritus,17,1012,493,0.6701016374929418,0.6644651830581478,0.40789577992222736,1.082418601096291,2.733179200387044,False,False
Quetiapine,Diarrhoea,16,1010,465,0.6700037487044918,0.6646919378184475,0.40206075030167254,1.0988771519461717,2.570814442447035,False,False
Quetiapine,Hepatotoxicity,15,1010,437,0.6683168316831682,0.6633165829145728,0.394781542215767,1.1145123115431532,2.4377057472595687,False,False
Atorvastatin,Renal impairment,17,1017,492,0.6680349842157014,0.6623915789473684,0.40662380024626865,1.0790381763060957,2.775748451314556,False,False
Warfarin,Dry skin,22,969,669,0.667815096428224,0.6600980236947719,0.42943906693508266,1.0146477915843923,3.637307930906292,False,False
Sertraline,Agranulocytosis,25,945,781,0.6667996416673665,0.6577452841039798,0.43918593999525474,0.985069919965333,4.193006551543918,False,False
Atorvastatin,International normalised ratio increased,23,1017,667,0.6666315493749121,0.6589177924691003,0.4325972607414049,1.003641716288835,3.8298498166882657,False,False
Sertraline,Rhabdomyolysis,32,945,1000,0.6665792120337575,0.6548930507906909,0.4576426073509799,0.937161228183052,5.437951273413715,False,False
Clozapine,Pneumonia,17,1015,496,0.6638316690148811,0.6581053547596236,0.4040173696477327,1.071990192750666,2.8659241652830687,False,False
Enalapril,Bruising,16,1016,468,0.6614173228346457,0.656,0.39683467313242055,1.084421370247555,2.742519653996237,False,False
Lisinopril,Hypothyroidism,16,1012,471,0.6597923815315119,0.6543271989055122,0.3958387393293426,1.0816123857733708,2.776778483720581,False,False
Warfarin,Pruritus,16,969,493,0.6587785285139103,0.6530497315109959,0.39515069561302324,1.079269141017117,2.805202525891557,False,False
Naproxen,International normalised ratio increased,22,988,667,0.656347487681637,0.6485210329497488,0.42193746600881327,0.9967816656732359,3.9599757416019634,False,False
Metformin,Rash,17,991,514,0.6561122537444647,0.6501101062225509,0.39918906643942537,1.0587543240662132,3.0409182253969136,False,False
Glipizide,Haemorrhage,23,1038,664,0.6554756987967381,0.6476687441881912,0.4252381513554197,0.9864467730876434,4.1587639459273635,False,False
Clozapine,Lactic acidosis,22,1015,653,0.6521355577588158,0.6444285912640464,0.4192630785609011,0.9905193909848173,4.077907958746228,False,False
Lisinopril,Myalgia,17,1012,507,0.6509558764217149,0.6449923084811814,0.3960354708192035,1.0504490346264992,3.1549862039441514,False,False
Isotretinoin,Hepatotoxicity,14,969,437,0.6500181757411189,0.6448875521394181,0.3771673937151369,1.1026402648646563,2.610639996789222,False,False
Lisinopril,Depression,23,1012,688,0.6489405331510595,0.6407763595034097,0.42077125616155703,0.9758136680819125,4.3724037953633115,False,False
Warfarin,QT prolongation,16,969,501,0.6479120785590416,0.642000843781439,0.3885165134983797,1.0608688925594372,3.0396797394701243,False,False
Ciprofloxacin,Cough,24,1025,711,0.6467142400681649,0.6382438522176513,0.42274371965887947,0.9635985017644506,4.640432947977484,False,False
Naproxen,Weight increased,23,988,708,0.6461124737728656,0.6376778487954313,0.41877249274779865,0.9710118164070998,4.47157250004764,False,False
Isotretinoin,Hypothyroidism,15,969,471,0.6460472000434523,0.6404819044466512,0.38137970709543156,1.0756132596770855,2.8841088062257234,False,False
Naproxen,Diarrhoea,15,988,465,0.6414304993252361,0.6359027064063035,0.378640632217618,1.0679578936009557,2.9789587298470033,False,False
Metformin,Cough,23,991,711,0.6412465092812052,0.6327224077455315,0.4155363263488304,0.9634239412494372,4.631633784334128,False,False
Enalapril,Haemorrhage,22,1016,664,0.6402972992861874,0.6323360725098253,0.4114474498999271,0.9718103944851351,4.4458900179862475,False,False
Quetiapine,Dyspepsia,16,1010,486,0.6400674109964187,0.6342737274712102,0.3838071641565016,1.0481908597104237,3.2098289616181055,False,False
Levothyroxine,Cough,21,912,711,0.6369946605644546,0.6284389791636168,0.4050040688303111,0.9751397107511014,4.371286800655942,False,False
Lisinopril,Hyperkalaemia,15,1012,458,0.635310807555385,0.6298240092738713,0.37500666376764036,1.0577899567768778,3.1084940256195788,False,False
Metformin,Anaphylactic reaction,15,991,468,0.6351534672984008,0.6295461947671263,0.3748805273529376,1.0572125848847795,3.1157934602323967,False,False
Metformin,Agranulocytosis,25,991,781,0.6343133172093818,0.624849376143372,0.41732334244193797,0.9355736982794881,5.309143202808778,False,False
Sertraline,Tendon rupture,32,945,1050,0.6338395650772861,0.6210059025170157,0.4340798129996928,0.8884272417460845,6.926163258922039,False,False
Simvastatin,Osteoporosis,17,1003,525,0.6338249032430269,0.6275115395058376,0.38539780545402424,1.0217254136906624,3.5736677319473915,False,False
Levofloxacin,Cough,24,1046,711,0.6330291315637864,0.6244114203676326,0.41362121554690134,0.9426248152431003,5.115147287891954,False,False
Atorvastatin,Sedation,23,1017,702,0.6322690983762054,0.6237602344553329,0.40966489789436183,0.9497441252291551,4.93101687036567,False,False
Ciprofloxacin,International normalised ratio increased,22,1025,667,0.6314237095859332,0.6233392844721649,0.40562287190019936,0.9579140883896483,4.73501337745664,False,False
Clozapine,Renal impairment,16,1015,492,0.6287204536987208,0.6227740345387405,0.37689441552680714,1.0290614084943217,3.4795536860139165,False,False
Quetiapine,Cough,23,1010,711,0.6285545705733364,0.619898800688014,0.4071513917279195,0.9438123776603249,5.06540301997016,False,False
Ibuprofen,Myalgia,17,1049,507,0.6267718526876909,0.62062371460212,0.38112669420058526,1.010618781070786,3.746516487464838,False,False
Simvastatin,Agranulocytosis,25,1003,781,0.626328685899972,0.6167767606929161,0.4119566479031226,0.9234310805934763,5.614191146156322,False,False
Clozapine,Cough,23,1015,711,0.6252935616909153,0.6166058116091523,0.40499796939297494,0.9387768720915872,5.181617010076028,False,False
Naproxen,Dry skin,21,988,669,0.6236129854550907,0.6154391206097515,0.39661607048379677,0.9549923449014106,4.780771328619878,False,False
Simvastatin,Hypothyroidism,15,1003,471,0.6230322191320774,0.6173090240784147,0.36763024577304354,1.0365589762815612,3.3922132386866948,False,False
Enalapril,Lactic acidosis,21,1016,653,0.620863649955148,0.6128617772406335,0.39493784626543593,0.9510346034300018,4.864454792317422,False,False
Isotretinoin,Hyperkalaemia,14,969,458,0.6192740728344444,0.613692750341965,0.35906659545352554,1.0488828439932993,3.251236206297748,False,False
Warfarin,Tendinitis,15,969,491,0.6189023597054921,0.6129102584429998,0.36508654479911695,1.0289587229553072,3.4983405767739386,False,False
Apixaban,International normalised ratio increased,21,1002,667,0.6163493446543445,0.6081366394940401,0.3919270700570895,0.9436198735678891,5.024602079752037,False,False
Amoxicillin,Gastrointestinal haemorrhage,31,984,1003,0.6163387868446586,0.603858726395744,0.4198337364471621,0.8685470694425297,7.553500997965434,False,False
Ciprofloxacin,Lactic acidosis,21,1025,653,0.6151204075331893,0.6070701371728277,0.39122098327608545,0.942010186572637,5.059751504369292,False,False
Ciprofloxacin,Anaphylactic reaction,15,1025,468,0.6129865934420934,0.6072388695823224,0.36164310773782243,1.0196213804216576,3.632686594263204,False,False
Simvastatin,Sedation,22,1003,702,0.6127705119934314,0.6040864663908376,0.39319548423733847,0.92808914014968,5.404445741997511,False,False
Quetiapine,Myalgia,16,1010,507,0.612691819080075,0.6064574821638589,0.3671028690236909,1.0018736128395442,3.892387666519104,False,False
Quetiapine,Photosensitivity reaction,16,1010,507,0.612691819080075,0.6064574821638589,0.3671028690236909,1.0018736128395442,3.892387666519104,False,False
Glipizide,Tendon rupture,34,1038,1050,0.6113247765994568,0.598162468237287,0.4225405884709612,0.8467786247529042,8.580366194966306,False,False
Glipizide,Angioedema,31,1038,964,0.6069694585390736,0.5948702065179329,0.4136133472322862,0.8555588570113372,8.022437895200188,False,False
Isotretinoin,QT prolongation,15,969,501,0.6061677432506466,0.5999754121696819,0.35743901611376483,1.0070822685277567,3.818890491504459,False,False
Clozapine,Dry skin,21,1015,669,0.606162196679438,0.5978416797078769,0.3853226916605119,0.9275723484015198,5.385050872926707,False,False
Naproxen,Depression,21,988,688,0.6058488974136413,0.5972892560958404,0.3849934005418734,0.926650833352974,5.406554722177789,False,False
Warfarin,Bruising,14,969,468,0.6056336747543904,0.5998523883109994,0.35103108874619904,1.0250456421042742,3.5711734798534236,False,False
Ibuprofen,Dizziness,15,1049,463,0.6048809240092605,0.5991490225200331,0.35682290896072694,1.0060440127912909,3.8348334575679885,False,False
Enalapril,Sedation,22,1016,702,0.6045159796201945,0.5957628121671203,0.3878007382349659,0.9152466547039521,5.714289913552278,False,False
Sertraline,Angioedema,28,945,964,0.6031972143083254,0.5910810987146865,0.40352530221215527,0.8658115447592789,7.455920064911832,False,False
Warfarin,Cough,21,969,711,0.5977341050836811,0.5888231517152815,0.37958496494112637,0.9133994652546173,5.72054568502834,False,False
Amoxicillin,Rhabdomyolysis,30,984,1000,0.5976866985164697,0.5850353368345976,0.4044576319703244,0.8462353489976513,8.295156352356214,False,False
Naproxen,Haemorrhage,20,988,664,0.5976060552719592,0.589292130794107,0.37586497400861857,0.9239094872614977,5.436245061520284,False,False
Simvastatin,Depression,21,1003,688,0.5963174942937305,0.5876847726849406,0.3788287595937503,0.9116873608437833,5.761847248832418,False,False
Metformin,Angioedema,29,991,964,0.5949384028448551,0.582727606257018,0.4004178165693038,0.8480428418580661,8.149988816043582,False,False
Ciprofloxacin,Weight increased,22,1025,708,0.5936855578468322,0.5847733766630139,0.38068457500925873,0.89827622263273,6.145175855437212,False,False
Enalapril,Agranulocytosis,24,1016,781,0.5923922653657725,0.5825307879149444,0.38606766125162856,0.8789705870951772,6.789389894603237,False,False
Ciprofloxacin,Rhabdomyolysis,31,1025,1000,0.5922374084421959,0.5795204664519625,0.40299767983442214,0.8333645274947661,8.877297843084525,False,False
Apixaban,Haemorrhage,20,1002,664,0.5888223552894212,0.5804480651731161,0.37024723889624306,0.9099864116951091,5.760840363397892,False,False
Atorvastatin,Depression,21,1017,688,0.5876751889541955,0.5789815935405791,0.3732418872679549,0.8981298645565203,6.0995952134602005,False,False
Levofloxacin,Weight increased,22,1046,708,0.5811225883415371,0.5721232689504373,0.3724833943247243,0.8787641002572542,6.672251483712488,False,False
Ciprofloxacin,Pruritus,15,1025,493,0.5809266251658333,0.5747027631633457,0.34241257812934506,0.9645769083366478,4.507861927490522,False,False
Levothyroxine,Rhabdomyolysis,27,912,1000,0.5807864986206523,0.5679969341717909,0.3852177444085219,0.8375017036764951,8.367717502606386,False,False
Warfarin,Nausea,14,969,488,0.5800795112626441,0.5739236088099499,0.3359695581124108,0.9804111735600388,4.237028331190447,False,False
Lisinopril,International normalised ratio increased,20,1012,667,0.5799952349243391,0.5715273969187815,0.3645842042120855,0.8959344964894413,6.104121884559215,False,False
Isotretinoin,Haemorrhage,19,969,664,0.5785377716978265,0.570108527131783,0.3595883761337407,0.903877194816458,5.861303284694146,False,False
Enalapril,International normalised ratio increased,20,1016,667,0.5775900887195902,0.5691079619870517,0.3630470790511785,0.8921263689643893,6.199942395707298,False,False
Clozapine,Sedation,21,1015,702,0.5767886981619322,0.567847614320283,0.36611041875922873,0.8807477104367675,6.5560877847797325,False,False
Enalapril,Dry skin,20,1016,669,0.5758101500794681,0.5672922816071683,0.36189617074490793,0.8892620557676759,6.272858315650084,False,False
Ibuprofen,Dyspepsia,15,1049,486,0.5753432143442648,0.5691828160997425,0.33911348380534945,0.9553411869909338,4.669912387877816,False,False
Ciprofloxacin,Haemorrhage,20,1025,664,0.5749128919860627,0.566453447050462,0.36135644093530417,0.8879584568766485,6.306159663749784,False,False
Levofloxacin,Lactic acidosis,20,1046,653,0.5725263472674055,0.5641935275260294,0.3599045525755612,0.8844409836561736,6.396760864890255,False,False
Clozapine,Insomnia,15,1015,508,0.5691004106755663,0.5626369168356998,0.3352904869893909,0.9441374344641,4.873167288952446,False,False
Ibuprofen,Depression,21,1049,688,0.5687875795181533,0.5599787654810727,0.36104088747790586,0.8685338106169367,6.892739293281591,False,False
Ciprofloxacin,Hepatotoxicity,13,1025,437,0.5675908881730327,0.5620362256693265,0.32249074944441425,0.9795155969863539,4.247922371459919,False,False
Apixaban,Angioedema,28,1002,964,0.5671818755651091,0.5547394654170835,0.37883658152307553,0.8123182646565162,9.434082695402624,False,False
Quetiapine,Rash,15,1010,514,0.5651897855116172,0.5586348576550085,0.3329294722420081,0.9373543954690329,4.9996678657253435,False,False
Isotretinoin,Diarrhoea,13,969,465,0.5648625076486113,0.558945366016218,0.320815210253067,0.9738313901780384,4.336662992274075,False,False
Metformin,Sedation,20,991,702,0.5625112818889063,0.5535001857383174,0.3531711728979151,0.867461670494003,6.851685664143379,False,False
Metformin,Dry skin,19,991,669,0.560693937747419,0.5521066793289016,0.34828573397917406,0.8752060610608113,6.57392957021054,False,False
Atorvastatin,Angioedema,28,1017,964,0.5583751439208666,0.5458721146284341,0.3728101401589631,0.7992710858182765,9.976818835108768,False,False
Simvastatin,Haemorrhage,19,1003,664,0.5579277670863378,0.5493918194995904,0.3465739839435592,0.8709002559817786,6.686780893757684,False,False
Simvastatin,Tendon rupture,30,1003,1050,0.5570641018122104,0.5434072909739436,0.3758170339759732,0.7857320376343528,10.832519891748094,False,False
Warfarin,Insomnia,14,969,508,0.5565945108066666,0.5500943256247748,0.3221187549037077,0.9394167910994016,4.934328701390125,False,False
Quetiapine,Nausea,14,1010,488,0.5553327484647199,0.5490824055716537,0.3214773203995232,0.9378312838170624,4.962857106584036,False,False
Warfarin,Hepatotoxicity,12,969,437,0.5545365142961209,0.5489507652590817,0.3081561862589207,0.9779032715096363,4.269503301882567,False,False
Naproxen,Angioedema,27,988,964,0.5544916803131711,0.5419747972418449,0.3676599290522835,0.7989358035359022,9.869547097050019,False,False
Quetiapine,Osteoporosis,15,1010,525,0.5529994175888177,0.546260715341413,0.32560705435947246,0.9164444232091964,5.40687295537181,False,False
Atorvastatin,Nausea,14,1017,488,0.5513071041244,0.5450441923175621,0.3191210233715289,0.9309106884921315,5.090020855085684,False,False
Levothyroxine,Haemorrhage,17,912,664,0.5499335665283765,0.5413848186300328,0.33292107577238345,0.8803813971917565,6.310902927838745,False,False
Amoxicillin,Tendon rupture,29,984,1050,0.548903912153715,0.5352057063447703,0.3679183464253731,0.778556304373111,11.033086358668683,False,False
Apixaban,Rhabdomyolysis,28,1002,1000,0.5461751394330681,0.5331288395399735,0.36415086807731395,0.7805181436197863,10.803023692034484,False,False
Naproxen,Lactic acidosis,18,988,653,0.5454684561190984,0.5370338501501746,0.3346729187602125,0.8617528937671761,6.853427587001282,False,False
Lisinopril,Weight increased,20,1012,708,0.5454315654012317,0.536266879219805,0.34222562942377033,0.8403291309080839,7.6330164860025365,False,False
Warfarin,Agranulocytosis,21,969,781,0.5426796480364999,0.5325491339107262,0.3435082743724909,0.8256237220112123,8.195559082193519,False,False
Atorvastatin,Weight increased,20,1017,708,0.542607075072603,0.5334316904200975,0.3404236551970141,0.8358683775361172,7.768395919585289,False,False
Ciprofloxacin,Renal impairment,14,1025,492,0.542198183488111,0.5358586924582728,0.3137716742943319,0.9151384965799537,5.390202028926861,False,False
Isotretinoin,Nausea,13,969,488,0.5375112704361523,0.5312221977537988,0.3050160694667434,0.9251873971090714,5.16131162227475,False,False
Sertraline,Gastrointestinal haemorrhage,26,945,1003,0.5366064997590074,0.5234963463245507,0.35264512289504507,0.7771224010284037,10.669790656066782,False,False
Fluoxetine,Lactic acidosis,18,1004,653,0.536323995357154,0.5278593218444043,0.3289777559690729,0.8469735676725475,7.253563685476481,False,False
Ciprofloxacin,Angioedema,27,1025,964,0.5334357185620949,0.5208132380021516,0.35337183268336203,0.7675949348270085,11.25178703281336,False,False
Lisinopril,Lactic acidosis,18,1012,653,0.5318601973172327,0.5233828165845467,0.32619864867331594,0.839763051778643,7.455951224310163,False,False
Levofloxacin,International normalised ratio increased,19,1046,667,0.5313097514340344,0.5226387536514119,0.3297654802570831,0.8283197701753204,7.895098749563157,False,False
Clozapine,Depression,19,1015,688,0.5312170948478355,0.5222744490668203,0.3295605888282137,0.8276796722506,7.915265980068238,False,False
Enalapril,Tendon rupture,29,1016,1050,0.5307210007172218,0.5169326613259345,0.3554185103861865,0.7518442864868271,12.349551576393093,False,False
Warfarin,Hyperkalaemia,12,969,458,0.5284260506185009,0.5225128976482,0.293423257663185,0.930463830246587,5.033000871948371,False,False
Warfarin,Depression,18,969,688,0.5276373550205627,0.5186967371345167,0.3233263902271137,0.83211984312511,7.676745964844782,False,False
Omeprazole,Rhabdomyolysis,27,1005,1000,0.524474237241337,0.5113462253860365,0.346981022084985,0.7535713643511748,11.922763814928766,False,False
Lisinopril,Haemorrhage,18,1012,664,0.5228037543288586,0.5141623736225402,0.3204868753914385,0.8248791658824569,7.889611909581307,False,False
Quetiapine,International normalised ratio increased,18,1010,667,0.521472486231674,0.5127895273124907,0.31963781073993364,0.8226595555533751,7.956178903218252,False,False
Ibuprofen,Rhabdomyolysis,28,1049,1000,0.5204133272134543,0.5072610972055961,0.34656433831396866,0.7424705669084528,12.66153888664826,False,False
Levofloxacin,Gastrointestinal haemorrhage,28,1046,1003,0.5203824091778203,0.5071905697445972,0.34651664129241383,0.7423662917844426,12.667015034950857,False,False
Quetiapine,Dry skin,18,1010,669,0.5198704202217456,0.5111583915564144,0.3186271941973925,0.820026997120257,8.035721354102762,False,False
Atorvastatin,Agranulocytosis,21,1017,781,0.5157623039900636,0.5055524730500951,0.3261671562099216,0.7835960737952825,9.668267410117872,False,False
Lisinopril,Osteoporosis,14,1012,525,0.5140505712274622,0.5072336453729377,0.29714059607265036,0.8658728372995964,6.428630546213014,False,False
Levothyroxine,Gastrointestinal haemorrhage,24,912,1003,0.513090694048707,0.4999309830770505,0.3316059271407624,0.7536987954207878,11.39567318047914,False,False
Enalapril,Cough,19,1016,711,0.5130285376177689,0.5037482389364626,0.31793750235548524,0.7981514805631715,8.86290055032923,False,False
Sertraline,Lactic acidosis,16,945,653,0.5064746289236085,0.497974730175253,0.3018937128324276,0.8214110508182788,7.759323705386079,False,False
Quetiapine,Pneumonia,13,1010,496,0.5060574380419408,0.4996168630113944,0.2869462234571011,0.869908677653897,6.258470383908681,False,False
Naproxen,Agranulocytosis,20,988,781,0.5057270691131954,0.49551481847503825,0.31637384752729864,0.7760911252538467,9.796710646558527,False,False
Simvastatin,Angioedema,25,1003,964,0.5042646289034919,0.4915924568406977,0.32874656024034393,0.7351047063306009,12.468786106209825,False,False
Ibuprofen,Agranulocytosis,21,1049,781,0.4991859414981687,0.48895530411632193,0.31550225373513396,0.7577672951401219,10.684931426852836,False,False
Isotretinoin,Osteoporosis,13,969,525,0.4986676825335397,0.4918504020658996,0.2825584051457181,0.8561657116079353,6.562158540976786,False,False
Clozapine,Gastrointestinal haemorrhage,26,1015,1003,0.49776383923844486,0.4845604619080096,0.32653854025668766,0.7190539930139068,13.511531097448005,False,False
Simvastatin,International normalised ratio increased,17,1003,667,0.4953585397653194,0.486657824933687,0.29939716979718883,0.79104234261673,8.810760397008126,False,False
Quetiapine,Haemorrhage,17,1010,664,0.4940242092215404,0.4853619852102274,0.2985999599163884,0.7889359956819056,8.878911453333465,False,False
Clozapine,Anaphylactic reaction,12,1015,468,0.4922219341457091,0.4861468226898253,0.2730895857196813,0.8654256535948882,6.271485566713832,False,False
Atorvastatin,Haemorrhage,17,1017,664,0.49044299459421664,0.48178052550231837,0.29640484443431453,0.7830927163025092,9.070798064921254,False,False
Isotretinoin,Sedation,17,969,702,0.4874119605583301,0.47825860271115744,0.294279197434103,0.7772594633314094,9.26746231742701,False,False
Ciprofloxacin,Sedation,18,1025,702,0.4871630295250321,0.4779961323368003,0.2980635245101407,0.7665490197247082,9.812812886818653,False,False
Lisinopril,Hepatotoxicity,11,1012,437,0.4844866299244744,0.47882164783573233,0.26228074132489254,0.8741403172721876,6.0133081295029065,False,False
Simvastatin,Gastrointestinal haemorrhage,25,1003,1003,0.4841559167079538,0.47096971825979317,0.31501904519075047,0.7041240169571239,14.105047951630985,False,False
Warfarin,Weight increased,17,969,708,0.48317972935232434,0.47395079594790157,0.2916431459536863,0.7702199077749667,9.50860541529009,False,False
Omeprazole,Gastrointestinal haemorrhage,25,1005,1003,0.4831415519539318,0.46995638746296065,0.31434437905185,0.7026020531475974,14.1903057085348,False,False
Warfarin,Rhabdomyolysis,24,969,1000,0.4829467593767447,0.4698152485037731,0.31172432866111216,0.7080819411006654,13.649248059693049,False,False
Quetiapine,Rhabdomyolysis,25,1010,1000,0.48210205635948217,0.4689574385005857,0.3136792397672545,0.701101798411042,14.274812365247499,False,False
Warfarin,Dizziness,11,969,463,0.4779605833949789,0.4719663938514974,0.25860016155559246,0.8613771761983245,6.26811212911253,False,False
